Date_Time,Country,City,State,Shape,Summary,lat,lng
7/6/16 21:15,USA,Myrtle Beach,SC,Light,Leap-frogging lights. ((anonymous report)),33.69564610000,-78.89004080000
4/21/16 20:50,USA,Myrtle Beach,SC,Light,Orange Orbs appear and fade over ocean in Myrtle Beach,33.69564610000,-78.89004080000
4/28/16 21:10,USA,Myrtle Beach,SC,Other,"((HOAX??)) Orange lights looking like they are playing leap frog. ((anonymous report))",33.69564610000,-78.89004080000
5/22/16 22:00,USA,Myrtle Beach,SC,Triangle,"Triangular Fire object slowly lifts off the coast, then moves south at a steady rate of speed while increasing altitude.",33.69564610000,-78.89004080000
3/15/16 2:30,USA,Myrtle Beach,SC,Triangle,Red light seen in the sky.,33.69564610000,-78.89004080000
3/15/16 2:00,USA,Myrtle Beach,SC,Triangle,"Triangular shape with arched front white lights and red flashing lights, stationary for over an hour, seen by 2 people 3 miles apart.",33.69564610000,-78.89004080000
1/30/16 2:00,USA,Naalehu,HI,Sphere,"Orange/Bright White Seeming Metallic Ball(40 ft diameter) Seen Descending Near South Point, Hawaii",19.06276700000,-155.58631890000
11/8/16 21:45,USA,Naches,WA,Formation,Chopper was keeping pace with orbs.,46.73095800000,-120.69951590000
7/3/16 15:00,USA,Nags Head,NC,Disk,Disc shaped craft either taking in or expelling cloud.,35.95739200000,-75.62406190000
4/19/16 9:05,USA,Nags Head,NC,Sphere,"Orange red sphere seen traveling along coast line when turned east and disappeared.",35.95739200000,-75.62406190000
6/12/16 18:00,USA,Nairn,LA,Formation,Orange orbs.,29.42799550000,-89.61089460000
2/4/16 22:20,USA,Nampa,ID,Chevron,It was aware that I was following it.,43.57373610000,-116.55963120000
8/8/16 17:30,USA,Nampa,ID,Circle,Rotating circular object with antennae.,43.57373610000,-116.55963120000
6/8/16 20:45,USA,Nampa,ID,Circle,Shiny daytime ufo over nampa idaho 08/06/2016,43.57373610000,-116.55963120000
7/27/16 5:10,USA,Nampa,ID,Light,"Yellowish light moving through early morning sky - no sound, no strobes",43.57373610000,-116.55963120000
4/20/16 13:00,USA,Nampa,ID,Sphere,Witness bright sphere traveling over the nortwest skies of Idaho.,43.57373610000,-116.55963120000
11/17/16 18:02,USA,Nampa,ID,Triangle,"Bright triangle shaped set of 3 lights pulses.very bright not like a planet or star.no noise. Seems to be less bright and farther away",43.57373610000,-116.55963120000
3/9/16 20:46,CANADA,Nanaimo,BC,Light,Several UFOs buzz cruise ships in waters off Vancouver Island.,49.16376590000,-123.93797920000
4/7/16 3:30,CANADA,Nanaimo,BC,Unknown,"I went outside for a smoke, looked up to admire stars...and I saw a star darting in and out.....drifting too fast.",49.16376590000,-123.93797920000
8/14/16 17:00,USA,Nantucket,MA,Sphere,"Flickering round ball, following flight path of jets. ((semi-anonymous report))",41.26571810000,-70.06831430000
5/18/16 14:45,USA,Nantucket,MA,Triangle,"Took a picture of the clouds looking north, at a 60¡ angle . After I took the picture I zoomed in and could see the UFO to the top le",41.26571810000,-70.06831430000
4/18/16 22:11,USA,Napa,CA,Triangle,Multiple satellites in one group moving south to north across California.,38.29713670000,-122.28552920000
11/15/16 17:30,USA,Naperville,IL,Circle,"Right above the movie theater, there was a round shaped object in the sky. There were red, blue and white flashing lights on the side.",41.77291070000,-88.14786690000
6/6/16 23:00,USA,Naperville,IL,Circle,Golden Circular vehicles seen in Naperville.,41.77291070000,-88.14786690000
2/9/16 19:23,USA,Naperville,IL,Triangle,"Three possibly four travelling in formation. White lights. I have photos of the incident.",41.77291070000,-88.14786690000
7/12/16 22:50,USA,Napili,HI,Fireball,Large bright fireball.,20.97175460000,-156.67560450000
9/30/16 23:22,USA,Naples,FL,Changing,Flowing lights over Naples.,26.14203580000,-81.79481020000
3/27/16 20:30,USA,Naples,FL,Circle,"I walked outside to walk my dog. In the eastern sky an object, round, bright red, and in a slightly irregular motion (like it was wobbl",26.14203580000,-81.79481020000
2/14/16 18:30,USA,Naples,FL,Cylinder,"Bright-orange, glowing object moving at a fast pace across the sky and suddenly vanishing.",26.14203580000,-81.79481020000
9/26/16 20:00,USA,Napoleonville,LA,Triangle,"Large triangular object with blue/white, green and orange lights",29.94048030000,-91.02482130000
4/6/16 20:46,USA,Nappannee,IN,Light,Red light over small town of Nappannee.,41.71991340000,-86.59035430000
2/9/16 21:20,USA,Nashport,OH,Light,"Friday evening September 2nd. my wife and I drove In our driveway about 9:20 p.m.. My wife got out of The car and looked up in the sky",40.07062310000,-82.17569850000
11/11/16 18:00,USA,Nashua,NH,Circle,"Low flying round disk with 4 lights gliding through quiet neighborhood, with searchlights out since the night before.",42.76536620000,-71.46756590000
10/15/16 19:40,USA,Nashua,NH,Circle,red/orange orb being pursued by large helicopter just above the trees,42.76536620000,-71.46756590000
8/14/16 19:00,USA,Nashua,NH,Circle,"Circular glowing craft, extremely fast. ((NUFORC Note: We believe that the object is a commercial airliner, above a contrail. PD))",42.76536620000,-71.46756590000
9/21/16 21:42,USA,Nashua,NH,Fireball,Emerald green fireball shooting across sky,42.76536620000,-71.46756590000
10/15/16 23:00,USA,Nashua,NH,Formation,South east Nashua sightings,42.76536620000,-71.46756590000
2/3/16 3:00,USA,Nashua,NH,Other,"Low slow moving octagon shaped object having five white lights on bottom viewed from skylight.",42.76536620000,-71.46756590000
3/5/16 0:15,USA,Nashua,NH,Triangle,Large triangle-shaped object hovering over highway,42.76536620000,-71.46756590000
11/18/16 16:00,USA,Nashville,TN,Changing,"There was a bright light in the sky that had red and blue and green lights blinking. ((NUFORC Note: ""Twinkling"" star? PD))",36.16222960000,-86.77435300000
3/1/16 16:30,USA,Nashville,TN,Changing,"White light above highway, changed shape, then disappeared.",36.16222960000,-86.77435300000
10/22/16 20:40,USA,Nashville,TN,Diamond,"I saw star like object appear and then disappear about 5 times within about a 4-5 minute time bracket.",36.16222960000,-86.77435300000
9/21/16 19:40,USA,Nashville,TN,Diamond,"I saw a star like object appear as bright as Venus for about 4-5 seconds and gradually disappear.",36.16222960000,-86.77435300000
10/22/16 16:30,USA,Nashville,TN,Light,Cluster of White Dots,36.16222960000,-86.77435300000
8/15/16 3:10,USA,Nashville,TN,Light,"Bright orange light in the sky, appeared to be two separate lights when zoomed in. Both shaped in straight lines.",36.16222960000,-86.77435300000
2/19/16 19:30,USA,Nashville,TN,Light,Two Large Oval Lights Above the Clouds Two Nights in One Week,36.16222960000,-86.77435300000
11/1/16 20:00,USA,Nashville,NC,Light,"""Helicopter"" lights are completely silent while moving very slowly through night sky.",35.97459800000,-77.96554090000
6/1/16 18:30,USA,Nashville,TN,Light,Green light quickly shoots across sky and changes direction before fading.,36.16222960000,-86.77435300000
10/19/16 1:30,USA,Nashville,TN,Triangle,"Steady Large Triangle of Lights behind clouds. VERY large craft if that is what it was.",36.16222960000,-86.77435300000
6/21/16 17:45,USA,Nashville,TN,Unknown,4 white objects sationary in the sky on edge of storm cloud,36.16222960000,-86.77435300000
11/1/16 18:30,USA,Natchitoches,LA,Light,"Traveling north on interstate 49 in Louisiana between Nacogdoches Louisiana and Shreveport I witnessed to bluish green objects lights",31.76067320000,-93.08602080000
4/9/16 23:00,USA,National Park,NJ,Fireball,"3 red round large moving lights coming from east & moving west towards phila pa the disappeared",39.86596800000,-75.17963500000
11/26/16 19:35,USA,Naugatuck,CT,Light,"Bright light originally mistaken for a star. Began moving and hovering across wooded area for 5 min. ((anonymous report))",41.48601860000,-73.05094310000
9/25/16 23:00,USA,Naugatuck,CT,Light,"I was sitting on the deck with family and unidentified avian crafts became visible. Hovering over cities.",41.48601860000,-73.05094310000
10/12/16 18:15,USA,Navajo,NM,Light,Single row of white lights.,35.90408580000,-109.03353460000
9/27/16 6:50,USA,Navarre,OH,Light,4 lights in elongated diamond shape. ((anonymous report)),40.72486070000,-81.52184260000
2/4/16 14:30,USA,Navasota,TX,Flash,Small flashes of white light in a clear blue sky,30.38741350000,-96.08750650000
11/3/16 20:30,USA,Nazareth,PA,Unknown,"Silent, triangular-like lights in the sky.",40.74233090000,-75.31120940000
12/4/16 10:30,USA,Nelson,AZ,Cylinder,"UFO observed near Nelson, NV. ((NUFORC Note: Report from retired aerospace employee. PD))",35.51415970000,-113.32020850000
1/16/16 21:12,USA,Neskowin,OR,Oval,"The misty, illuminated oval traveled from the East losing altitude until it disappeared into the ocean.",45.10677200000,-123.98428190000
11/25/16 19:00,USA,Nevada,NV,Light,Lights over Nevada seen from commercial airplane.,39.51588250000,-116.85372260000
9/16/16 2:30,USA,Nevada,MO,Unknown,"I woke to someone shuffling down the hallway and entered my bedroom. This ""thing"" was short, grey, skinny, big belly.",37.83895950000,-94.35491860000
6/29/16 20:30,USA,New Bedford,MA,Circle,"((HOAX??)) Four orbs, different directions.",41.63621520000,-70.93420490000
5/20/16 23:30,USA,New Berlin,WI,Circle,"Large, red-orange, disc moving at steady speed on 5/20. ((anonymous report))",42.97645300000,-88.10903900000
4/1/16 21:00,USA,New Blaine,AR,Triangle,Triangle shape moving slowly north to south at night.,35.28953040000,-93.42018350000
1/25/16 20:20,USA,New Braunfels,TX,Light,"On my porch facing southwest I saw an orange light in the sky about 7 to 10 miles out over the horizon headed east. I thought it was a",29.70282660000,-98.12573470000
7/24/16 22:00,USA,New Braunfels,TX,Other,Mysterious intense red glow lights up area,29.70282660000,-98.12573470000
4/22/16 23:30,USA,New Braunfels,TX,Oval,"Red orange flare like object flying through New Braunfels, TX, at 1130pm 4/22/16.",29.70282660000,-98.12573470000
5/8/16 21:00,USA,New Britain,CT,Changing,"Green light pulsating vertically for about 15 minutes behind clouds, when clouds passed green light went into a ball and craft flew of",38.62065600000,-89.88590490000
9/27/16 20:30,USA,New Britain,CT,Circle,"Above a house, stood stationary rapidly traveled westward. ((anonymous report))",41.68046650000,-72.82216100000
8/28/16 23:00,USA,New Castle,CO,Light,"3 of us seen a white light heading Twards the mountain bobbing back and forth almost like it was confuse before it just disappeared.",39.61598510000,-75.66295590000
12/3/16 22:06,USA,New Cumberland,PA,Teardrop,"Bright red object spotted falling from sky at 22:06pm on 3-12-2-016 in Cumberland County, PA.",40.23231220000,-76.88469550000
6/29/16 23:45,USA,New Egypt,NJ,Rectangle,"All black rectangle, no lights, propelled and powered by unknown source followed by fighter jets.",40.06761350000,-74.53070920000
8/7/16 0:00,USA,New Freedom,PA,Rectangle,"Watching fireworks and saw an unusually large aircraft miles away, about 5 times larger than a plane, and then it stopped...hovered.",39.73788110000,-76.70136080000
2/18/16 18:00,USA,New Hampton,NH,Triangle,"Object moving in one direction, and then switched directions, heading the opposite way. Triangular shaped, three white lights at each t",43.61487020000,-71.63039594000
9/3/16 10:00,USA,New Hampton,NH,Unknown,Extremely loud jet like noises with none in sight.,43.61487020000,-71.63039594000
9/24/16 20:45,USA,New Holland,OH,Unknown,"Large rectangular formation of lights visible over farm house that disappeared and then reappeared, moving slowly and silently.",39.55395110000,-83.25685810000
6/15/16 21:55,USA,New Hope,MN,Sphere,"Orange fireball craft, moved like an airplane.",45.03802010000,-93.38661840000
5/8/16 21:00,USA,New Hope,PA,Triangle,Three triangular shaped crafts with bright orange lights,40.36427280000,-74.95127840000
7/10/16 21:15,USA,New Ipswich,NH,Oval,"Yellow, disk-like, glowing object moving slowly over New Ipswich, NH.",42.74814210000,-71.85424280000
6/8/16 20:50,USA,New Lenox,IL,Fireball,"About a dozen fireballs passing overhead in single file but irregularly spaced. ((anonymous report))",41.51197610000,-87.96560970000
1/6/16 21:12,USA,New Lenox,IL,Light,"Walking my dog, facing south in New Lenox, IL, we saw a light move across the sky at a very fast speed, lasted a second or less.",41.51197610000,-87.96560970000
3/26/16 21:20,USA,New Lexington,OH,Disk,"I tried to enter the time in the correct box but it would not allow me. But the sighting took place at 9:20 P.M. or 21:20 P.M. Military",39.71395790000,-82.20848040000
4/2/16 13:00,USA,New London,MN,Circle,Bright round object swooped insight.,45.30107560000,-94.94417720000
2/17/16 2:00,USA,New London,WI,Flash,"Random pulses of bright white light some brighter than others randomly appeared in the sky with no associated sound or heading .",44.39275810000,-88.73982540000
12/11/16 20:55,USA,New Market,MD,Changing,"A bright white orb descended vertically, became a green line shape, changed direction, and shot away horizontally at blindiing speed.",39.38260310000,-77.26942770000
7/27/16 22:10,USA,New Milford,CT,Oval,"We live in a farm. Was outside above house and barn about ten feet above barn hovered in silence and then moved approx 3 miles an hour",41.58674180000,-73.41176528000
6/17/16 21:30,USA,New Orleans,LA,Circle,Orange globe shot out the top of the cloud.,29.94993230000,-90.07011550000
1/29/16 14:24,USA,New Orleans,LA,Circle,Object in the clear blue sky,29.94993230000,-90.07011550000
7/30/16 21:45,USA,New Orleans,LA,Light,"Saw approximately 15 orange lights in a line, spaced out 10,15 seconds apart fly up from across the Mississippi river. Too slow to be p",29.94993230000,-90.07011550000
8/5/16 1:00,USA,New Orleans,LA,Light,"7 lights flying in formation, changing positions, and angles of flight.",29.94993230000,-90.07011550000
4/26/16 23:11,USA,New Orleans,LA,Triangle,"3 Flashing White Lights and 1 Flashing Red Light in Triangular Formation - West Riverside ((anonymous))",29.94993230000,-90.07011550000
4/26/16 23:11,USA,New Orleans,LA,Triangle,"*Addendum to West Riverside 3 White flashing Lights and 1 Red Flashing Light Triangle Pattern. ((anonymous))",29.94993230000,-90.07011550000
3/22/16 8:43,USA,New Port Richey,FL,Oval,White oval object moving from East to West,28.24713200000,-82.71702379000
1/8/16 21:30,CANADA,New Waterford,NS,Circle,"Strange balls of light seen in sky over Cape Breton Island, Nova Scotia, Canada.",46.24838460000,-60.08734900000
8/30/16 2:45,USA,New York,NY,Circle,"Looking up to the sky thought it was a shooting star; realized it was a very intense white light circle in shape.((anonymous report))",40.73059910000,-73.98658110000
5/21/16 12:50,USA,New York,NY,Circle,UFO sightings over NYC (multiple occurrences).,40.73059910000,-73.98658110000
12/6/16 0:00,USA,New York,NY,Disk,"Take a look on Fox News story, ""How evil is Hillary and Bill Clinton,"" with Bret Baier which has a date of June 12, 2016.",40.73059910000,-73.98658110000
6/21/16 0:00,USA,New York,NY,Oval,"Oval shaped solid object non illuminated hovering motionless approximately 2000 ft over the East River of Manhattan, NYC.",40.73059910000,-73.98658110000
6/18/16 23:40,USA,New York City,NY,Circle,"Bright red round object appeared above a building and was stationary for about 3-4 minutes. Suddenly descended and moved quickly to the",40.73059910000,-73.98658110000
5/20/16 22:30,USA,New York City,NY,Circle,"White hazy ball of light ~size of the moon flew by underneath the full moon in a matter of 3 seconds ; vanished. ((anonymous report))",40.73059910000,-73.98658110000
12/6/16 0:00,USA,New York City,NY,Disk,"Take a look on Fox News story, ""How evil is Hillary and Bill Clinton"", with Bret Baier which has a date of June 12, 2016. Wh",40.73059910000,-73.98658110000
7/17/16 22:35,USA,New York City,NY,Egg,"Huge Egg Shaped Glowing Hovering Behind Manhattan (Seen from Brooklyn: Bushwick Rooftop)",40.73059910000,-73.98658110000
10/14/16 10:40,USA,New York City,NY,Light,"((HOAX??)) Triangle, lights, orbs, UFO, helicopters? Opinion.",40.73059910000,-73.98658110000
2/28/16 18:45,USA,New York City,NY,Light,"Two bright stationary lights seen in the sky. ((NUFORC Note: Possible landing lights on approaching airliners?? PD))",40.73059910000,-73.98658110000
11/18/16 6:12,USA,New York City,NY,Rectangle,"UFO with several lights followed by bright comet like tail flying west to east in NYC north of Empire State Building",40.73059910000,-73.98658110000
7/16/16 22:30,USA,New York City,NY,Sphere,"Seen from my balcony, two bright red spheres (no blinking lights) followed an erratic flight path, or remained stationary.",40.73059910000,-73.98658110000
5/19/16 14:04,USA,New York City,NY,Triangle,"First of all sorry for my English writing. We were visiting WTC groundzero with my wife. I was capturing continously without focusing a",40.73059910000,-73.98658110000
1/5/16 20:30,USA,New York Mills,MN,Formation,"The ""light"" hovered and was being approached then disappeared",46.51960035000,-95.37395550000
7/7/16 20:30,USA,Newark,NJ,Fireball,"Red orange fireball traveling slowly E to W, then dropped and disappeared like it burst apart. No trail left behind it at first.",40.73565700000,-74.17236660000
3/7/16 23:00,USA,Newark,NJ,Fireball,Red floating orb for sure not craft or fireworks,40.73565700000,-74.17236660000
7/26/16 2:32,USA,Newbern,TN,Oval,I seen this big green ball of fire.,36.11284790000,-89.26173670000
6/18/16 10:45,USA,Newberry,SC,Sphere,Orange orbs accross sky.,34.27532470000,-81.61886320000
2/13/16 1:00,USA,Newburg,IN,Circle,"((HOAX??)) I witnessed a triangle with 3 lights on each side I've seen a bright ball with dark inside the ball I heard sirens noises.",43.43166710000,-88.04648110000
1/1/16 17:00,USA,Newburgh,ME,Light,Fast moving light in later afternoon sky.,44.72173740000,-69.00226320000
11/6/16 20:00,USA,Newburgh,IN,Triangle,"On 11JN16, at 20:00 in Newburgh, IN, at St. Johns Catholic Church a close relative of mine and myself witnessed what appeared to be 2",41.50342710000,-74.01041780000
10/25/16 11:00,USA,Newcastle,WA,Disk,"As we speak this is happening. ((NUFORC Note: Advertising banner, being pulled by a tow plane. PD))",47.53957360000,-122.15633300000
11/25/16 1:11,USA,Newcastle,WA,Flash,"Flash of light over Newcastle, WA. Flashed twice. ((anonymous report))",47.53957360000,-122.15633300000
10/13/16 21:00,USA,Newfoundland,PA,Light,"Large orbs rising from behind eastern mountains,traveling s on rt.196s just After sterling corners.seen many over 2 year period.they ac",41.30731020000,-75.31990340000
2/14/16 10:45,USA,Newhall,CA,Rectangle,"I looked at a picture on ufo sighting 2015 and was suprised to see a picture of what I had seen",34.37987650000,-118.52919160000
10/21/16 1:45,USA,Newhall,CA,Triangle,"It was yellowish orange moving across the sky and just disappeared. ((anonymous report))",34.37987650000,-118.52919160000
8/28/16 22:00,CANADA,Newmarket,ON,Oval,"It appeared as a quickly pulsating, oscillation with long, oval arch to each side, moving at the speed of a meteorite, but wasn't.",44.05452160000,-79.45951680000
11/19/16 12:05,USA,Newnan,GA,Light,"I look and it's like a helicopter spot light is aiming directly at the house, but it is making zero noise.",33.38067160000,-84.79965720000
6/2/16 5:10,USA,Newnan,GA,Unknown,Circling white lights.,33.38067160000,-84.79965720000
9/12/16 16:30,USA,Newport,ME,Disk,"Sighted a disk/saucer shaped craft with rotating lights at 4:30 heading to Newport.",44.83534240000,-69.27393640000
9/27/16 5:30,USA,Newport,AR,Light,moving light in the sky,35.60480180000,-91.28179500000
10/2/16 5:15,USA,Newport,OR,Other,"T-shaped craft traveling offshore that was absolutely not a helicopter or airplane of any sort",44.63675500000,-124.05344190000
3/18/16 0:00,USA,Newport Beach,CA,Disk,"Blinding light and loud noises, followed by orbs in the sky.",33.61700920000,-117.92944000000
9/21/16 5:16,USA,Newport Beach,CA,Fireball,"Three fireball objects seen by witnesses fading in and out of view over the ocean.",33.61700920000,-117.92944000000
9/21/16 5:16,USA,Newport Beach,CA,Fireball,"Three fireball objects seen by witnesses fading in and out of view over the ocean. Location was off the coast from Newport Beach, CA.",33.61700920000,-117.92944000000
4/30/16 21:10,USA,Newport Beach,CA,Fireball,"Orange star, flickered for about 30 seconds and then it slowly got smaller and smaller until it disappeared. ((anonymous))",33.61700920000,-117.92944000000
2/15/16 18:00,USA,Newport Beach,CA,Formation,"Sitting on Balboa Island looking in the direction of the pavilion which is NW two objects.",33.61700920000,-117.92944000000
8/29/16 23:00,USA,Newport News,VA,Other,"1 slowly moving aircraft gliding through tree line. When in full sight it had lights rotating around in a circle one being red.",37.01682700000,-76.45051950000
1/7/16 11:05,USA,Newton,NJ,Disk,"A disc flew in a circular pattern and took off, all the while dropping flare-like remnants. ((anonymous report))",41.05815270000,-74.75266500000
3/11/16 5:50,USA,Newton,MA,Light,"Spherical flashing stationary white light followed by dimmer red light, xtremely fast speed & zig-zag path.",42.33704140000,-71.20922130000
6/25/16 21:45,USA,Newton Falls,OH,Fireball,"1 large red orb going from N to S at approx. 9:45 p.m. on June 25th in Trumbull County Newton Falls Ohio no navigational",41.18839000000,-80.97814690000
3/1/16 1:20,USA,Newtown,CT,Fireball,"Saw a bright white burning object falling from sky to the ground from my car as I was travelling east on 84 it was ""crashing.""",41.15512570000,-73.38965120000
2/19/16 22:05,USA,Newtown,OH,Light,"A very bright light, brighten than star, appeared then shot off straight, and stopped again., three times then disappeared rapidly.",39.12450480000,-84.36160590000
11/29/16 21:00,CANADA,Niagara Falls,ON,Circle,"Star-like and grey spheroid hover Niagara Falls. ((NUFORC Note: Possible sighting of a ""twinkling"" star, we suspect. PD))",43.10894420000,-79.06361920000
9/24/16 21:30,USA,Niagara Falls,NY,Fireball,"Green light followed by what appeared to be hovering object with blinking lights above Niagara Falls, NY. ((anonymous report))",43.11318740000,-79.03142550000
9/22/16 8:45,CANADA,Niagara Falls,ON,Formation,Lights over Niagara River.,43.10894420000,-79.06361920000
5/12/16 20:05,USA,Niantic,CT,Triangle,"Low flying UFO, ""S"" shape flight path, then flew into the ocean.",32.78091950000,-117.25246950000
2/26/16 9:45,USA,Niceville,FL,Fireball,"4 large fireballs, veritical line, slow moving, and spaced perfectly.",30.52265100000,-86.49145292000
1/23/16 18:09,USA,Niles,MI,Other,"I saw a black line crossing the face of the moon. The line covered approx 5% of the visable moon.",41.82976940000,-86.25417670000
6/4/16 22:30,USA,Nineveh,IN,Sphere,Bright spheres lighting up East princes lakes.,39.96146310000,-80.30784310000
5/16/16 15:34,USA,Noblesville,IN,Unknown,"Stationary flashing red light in eastern sky. Went on for 3-4 minutes then slowly moved down out of my sight. Clear skies.",40.04559180000,-86.00859540000
3/16/16 20:00,USA,Nogal,NM,Sphere,"My spouse and I saw bright red orbs off in the horizon. At first I saw 2, then they both disappeared at the same time for a few secs.",33.55813250000,-105.70776250000
10/27/16 22:40,USA,Norman,OK,Teardrop,"Yellow and green, larger teardrop shaped object above southeast Norman.",35.22257170000,-97.43948150000
3/6/16 23:45,USA,North Adams,MA,Sphere,"Four glowing spheres. Two were orange, side by side, two were blue in a diagonal line, connected by a white glowing beam.",42.70091500000,-73.10871470000
11/9/16 18:00,USA,North Andover,MA,Triangle,It came out of the trees.,42.69870240000,-71.13505740000
9/21/16 20:05,USA,North Bend,WA,Flash,"I was traveling home, east bound i90 to north bend, WA. I began to see extremely bright flashes lighting up the sky every 3-5 minutes o",47.49383430000,-121.78624900000
4/20/16 13:05,USA,North Bergen,NJ,Oval,"Object flying straight upwards with a flashing light flashed about 3 times and disappeared as it went upwards",40.80426740000,-74.01208390000
5/31/16 0:00,USA,North Berwick,ME,Unknown,"WHITE LIGHT SIZE OF SOFTBALL, MOVING BACK AND FORTH BETWEEN TREES WITH SMALL ORBS FOLLOWING OR HANGING OUT IN TREES.",43.30419400000,-70.73341390000
9/21/16 21:30,USA,North Brookfield,MA,Oval,Green oval flying through the sky,42.26675870000,-72.08285440000
1/21/16 3:00,USA,North Canton,OH,Fireball,"((HOAX??)) Sound very loud like an engine, shook windows of home. Fireball could be seen in the W sky for @5 min..",40.87589100000,-81.40233550000
4/7/16 21:45,USA,North Canton,OH,Light,"While watching fireworks at Dogwood Park on July 4th I saw a single white light orb floating to the right of the display. It hovered st",40.87589100000,-81.40233550000
6/2/16 5:35,USA,North Canton,OH,Oval,"Single orange, elliptical object, hovering.",40.87589100000,-81.40233550000
9/4/16 15:15,USA,North Charleston,SC,Circle,"Husband and I saw a bright round light (the size of a penny on the windshield) appear twice and fade, never moving.",32.85461970000,-79.97481020000
11/13/16 23:00,USA,North Chesterfield,VA,Changing,"state of sound mind that there is an unidentified changling in the sky s.e. of n. chesterfield va. ((NUFORC Note: Sirius?? PD))",38.65605650000,-90.57420280000
12/14/16 19:54,USA,North Chesterfield,VA,Formation,"Odd Lights over Bon Air, VA.",38.65605650000,-90.57420280000
10/18/16 21:20,USA,North Dartmouth,MA,Sphere,"Very bright, spherical flying object spotted and photographed at UMass Dartmouth, passing over the woods behind the wind turbine.",41.63899260000,-70.97031700000
4/6/16 21:00,USA,North Hardeeville,SC,Circle,"Me and my daughters witnessed a sudden a circle bright orange object came through the trees shining.",32.27566340000,-81.07997330000
3/23/16 22:00,USA,North Haven,CT,Changing,"Multiple objects, big and small, surrounded my numerous unmarked helicopters.",36.03498540000,-86.71585710000
1/14/16 3:15,USA,North Hollywood,CA,Circle,"Facing SE from 2nd floor apt. Facing Studio City/Burbank. Glowing turquoise circular light.",34.17290440000,-118.37403700000
11/6/16 18:25,USA,North Hollywood,CA,Diamond,"Diamond-ish rotating yellow and blue object slowly traveling NW over San Fernando valley.",34.17290440000,-118.37403700000
3/26/16 18:00,USA,North Hollywood,CA,Light,Miracle had to see it to believe it,34.17290440000,-118.37403700000
3/9/16 1:08,USA,North Las Vegas,NV,Light,"Two lights north of Las Vegas, hovering and eventually gliding until it disappeared.",36.20083710000,-115.11209570000
1/10/16 22:20,USA,North Mankato,MN,Chevron,"Watching the stars through binoculars. Black,silent chevron, triangle flew into my vision. It went north to south. The underside of it",44.17329960000,-94.03384500000
3/28/16 22:00,USA,North Myrtle Beach,SC,Cigar,"Walking the beach with my family we saw two lines of six orange dots in a row. There were 2 in close proximity to each other.",33.82784050000,-78.68003220000
7/6/16 21:00,USA,North Myrtle Beach,SC,Circle,"My husband and I were on cherry Grove pier fishing and all of a sudden there was a glowing red light and then another showed up as one",33.82784050000,-78.68003220000
9/27/16 1:30,USA,North Pole,AK,Unknown,"9/27/16 1:30 am & 10/6/16 11:00 pm North Pole AK Unknown 15-20 Big Bright Star 10/7/16. ((anonymous report))",64.75092200000,-147.34931200000
2/2/16 20:15,USA,North Port,FL,Circle,"Approximately 50 red circles of lights, travelling in a northerly direction. Some clusters; variations in speed and position.",27.04422400000,-82.23592530000
6/3/16 17:00,USA,North Providence,RI,Disk,"2 bright metallic disc objects with a dark underside were flying in unison in a circular pattern high in the sky at 5:00 pm.",41.85009970000,-71.46617020000
11/8/16 22:00,USA,North Providence,RI,Light,"A bright light moving zig-zag formation. Not like a satellite or airplane that moves straight. Then disappeared. ((anonymous report))",41.85009970000,-71.46617020000
6/1/16 0:00,USA,North Riverside,IL,Unknown,"Bee-like flying light like the sun ""star color brightness"" and size of the moon from my bed!",41.84686000000,-87.81520230000
4/1/16 3:00,USA,North Shore,HI,Light,USO pipeline surfcam.,21.59887890000,-158.24085210000
9/29/16 21:00,USA,North Sioux City,SD,Light,"White light ball moving south to north, then up.",42.52721680000,-96.48308630000
3/12/16 17:15,USA,North Snohomish,WA,Formation,Bright oddly shaped light in the clouds in Northern Snohomish,47.93941150000,-122.07798860000
5/30/16 21:15,USA,North Syracuse,NY,Light,Light which looked like a star but flew by very fast. ((anonymous report)),43.13479000000,-76.12992390000
10/22/16 21:45,USA,North Topsail Beach,NC,Fireball,Fast moving large fireballs,34.49016650000,-77.43162990000
6/1/16 21:30,CANADA,North Vancouver,BC,Disk,"Giant mother ship sighted in Indian Arm-Mount Seymour side, from Deep Cove.",49.32154200000,-123.07434090000
6/1/16 21:30,CANADA,North Vancouver,BC,Disk,"We saw a giant silent floating disc hovering above Deep Cove's marina inlet in North Vancouver, shining very bright lights around.",49.32154200000,-123.07434090000
3/10/16 20:30,USA,North Vernon,IN,Other,"Plane like with two white lights and one red. 2 hours of same route in sky, varying speeds",39.00616500000,-85.62357950000
11/3/16 20:30,USA,Northampton,PA,Light,"I WAS GOING FOR A WALK AND ALWAYS LOOK UP TO THE SKY. I SAW 3 ORANGE/RED COLOR LIGHTS INTO THE SKY. I FIRST THOUGHT IT WAS STARS AND TH",40.74513560000,-75.32893010000
4/9/16 3:40,USA,Northbrook,IL,Light,"Sept. 4 2016, a bright white light streaks over Northbook from west to east",42.12992340000,-87.82994750000
8/17/16 21:30,USA,Northfield,NH,Formation,Triangular shaped formation.,43.43347600000,-71.59240690000
5/25/16 23:45,USA,Northfield,OH,Other,"I was on my way home from work and noticed a low flying craft in the sky. It moved extremely slow and at times would stop. I had to tur",41.34505500000,-81.52845190000
